Original Data
Latitude; Longitude; Code; Altitude (Feet); Date; Date (Standard); Time
26.16138166145176; 119.94282710404399; 0; 178; 39918.5732060185; 2009-04-15; 13:45:25
26.162120736567275; 119.94208685845076; 0; 178; 39918.5732638889; 2009-04-15; 13:45:30
26.162103763422422; 119.94216454892795; 0; 177; 39918.5733217593; 2009-04-15; 13:45:35
26.161576729892055; 119.94321910674766; 0; 177; 39918.5733796296; 2009-04-15; 13:45:40
26.161649403276797; 119.94252162049082; 0; 177; 39918.5734375; 2009-04-15; 13:45:45
26.16153503026978; 119.9420255090999; 0; 177; 39918.5734953704; 2009-04-15; 13:45:50
26.161451440933682; 119.94197978937301; 0; 177; 39918.5735532407; 2009-04-15; 13:45:55
26.16155771102948; 119.9418422561644; 0; 177; 39918.5736111111; 2009-04-15; 13:46:00
26.161480065754766; 119.94243087833226; 0; 177; 39918.5736689815; 2009-04-15; 13:46:05
26.162215350879045; 119.942970507861; 0; 176; 39918.5737268519; 2009-04-15; 13:46:10
26.161188611460325; 119.9430482362305; 0; 176; 39918.5737847222; 2009-04-15; 13:46:15
26.161795693461777; 119.94329152522036; 0; 176; 39918.5738425926; 2009-04-15; 13:46:20
26.162100577560977; 119.94258248092947; 0; 164; 39918.573900463; 2009-04-15; 13:46:25
26.161591280556284; 119.94190428139386; 0; 151; 39918.5739583333; 2009-04-15; 13:46:30
26.160905021503766; 119.94343532959931; 0; 144; 39918.5740162037; 2009-04-15; 13:46:35
26.1610702220844; 119.94234812668246; 0; 138; 39918.5740740741; 2009-04-15; 13:46:40
26.161960028512656; 119.94228974181365; 0; 133; 39918.5741319444; 2009-04-15; 13:46:45
26.162065621099778; 119.94284754433792; 0; 130; 39918.5741898148; 2009-04-15; 13:46:50
26.161868021313115; 119.94241969215209; 0; 126; 39918.5742476852; 2009-04-15; 13:46:55
26.160942624445095; 119.9426706066397; 0; 122; 39918.5743055556; 2009-04-15; 13:47:00
26.16142594843969; 119.9421469175313; 0; 117; 39918.5743634259; 2009-04-15; 13:47:05
26.161752594182033; 119.94274484871102; 0; 115; 39918.5744212963; 2009-04-15; 13:47:10
26.162150146655467; 119.94227973208324; 0; 115; 39918.5744791667; 2009-04-15; 13:47:15
26.161172669856434; 119.94272651672294; 0; 115; 39918.574537037; 2009-04-15; 13:47:20
26.161874199525997; 119.94223153075066; 0; 115; 39918.5745949074; 2009-04-15; 13:47:25
26.161451818223664; 119.9436387719025; 0; 114; 39918.5746527778; 2009-04-15; 13:47:30
26.161297669422808; 119.94213869425424; 0; 114; 39918.5747106482; 2009-04-15; 13:47:35
26.161913357333493; 119.94243152753283; 0; 114; 39918.5747685185; 2009-04-15; 13:47:40
26.16114074572448; 119.94340540748594; 0; 114; 39918.5748263889; 2009-04-15; 13:47:45
26.161956838605242; 119.94272967804048; 0; 113; 39918.5748842593; 2009-04-15; 13:47:50
26.161213883976696; 119.9423396543088; 0; 113; 39918.5749421296; 2009-04-15; 13:47:55
26.161532652572298; 119.94336682541606; 0; 113; 39918.575; 2009-04-15; 13:48:00
26.161067159383478; 119.94344115602605; 0; 113; 39918.5750578704; 2009-04-15; 13:48:05
26.162043443245405; 119.94246637408315; 0; 113; 39918.5751157407; 2009-04-15; 13:48:10
26.161946294043105; 119.94248340901885; 0; 113; 39918.5751736111; 2009-04-15; 13:48:15
26.161748458120623; 119.94292042539784; 0; 113; 39918.5752314815; 2009-04-15; 13:48:20
26.161510528146255; 119.94237465391124; 0; 113; 39918.5752893519; 2009-04-15; 13:48:25
26.161910085238173; 119.94281220812479; 0; 112; 39918.5753472222; 2009-04-15; 13:48:30
26.162049166099; 119.94284598664531; 0; 112; 39918.5754050926; 2009-04-15; 13:48:35
26.161410462411364; 119.94242412283833; 0; 112; 39918.575462963; 2009-04-15; 13:48:40
26.162054775957095; 119.94253455938282; 0; 112; 39918.5755208333; 2009-04-15; 13:48:45
26.16108437213212; 119.94311112499692; 0; 112; 39918.5755787037; 2009-04-15; 13:48:50
26.161134829111845; 119.94264113823846; 0; 112; 39918.5756365741; 2009-04-15; 13:48:55
26.160751088223233; 119.9428375046416; 0; 111; 39918.5756944444; 2009-04-15; 13:49:00
26.161736099630748; 119.94356653888867; 0; 111; 39918.5757523148; 2009-04-15; 13:49:05
26.16095534213835; 119.94360771002869; 0; 111; 39918.5758101852; 2009-04-15; 13:49:10
26.161945611180105; 119.94262184128156; 0; 111; 39918.5758680556; 2009-04-15; 13:49:15
26.162111601471597; 119.94276166180032; 0; 110; 39918.5759259259; 2009-04-15; 13:49:20
26.161164044039168; 119.9431715551472; 0; 110; 39918.5759837963; 2009-04-15; 13:49:25
26.161703334185873; 119.94181231939079; 0; 110; 39918.5760416667; 2009-04-15; 13:49:30
26.161067607651358; 119.9434319232819; 0; 110; 39918.576099537; 2009-04-15; 13:49:35
26.16125916862835; 119.94248446821312; 0; 110; 39918.5761574074; 2009-04-15; 13:49:40
26.161744935020966; 119.94264024046979; 0; 109; 39918.5762152778; 2009-04-15; 13:49:45
26.162191775928882; 119.94256068912227; 0; 109; 39918.5762731481; 2009-04-15; 13:49:50
26.16125304448245; 119.94205430002133; 0; 109; 39918.5763310185; 2009-04-15; 13:49:55
26.16132557519596; 119.9433025895179; 0; 109; 39918.5763888889; 2009-04-15; 13:50:00
26.16190346451608; 119.94296190490667; 0; 108; 39918.5764467593; 2009-04-15; 13:50:05
26.161078085295678; 119.94364920284495; 0; 108; 39918.5765046296; 2009-04-15; 13:50:10
26.16195250780168; 119.94295047030582; 0; 108; 39918.5765625; 2009-04-15; 13:50:15
26.162066406373626; 119.9423167053985; 0; 108; 39918.5766203704; 2009-04-15; 13:50:20
26.16159842323739; 119.94349696783888; 0; 108; 39918.5766782407; 2009-04-15; 13:50:25
26.162106515396772; 119.94311391776444; 0; 107; 39918.5767361111; 2009-04-15; 13:50:30
26.161229296411513; 119.94269861373752; 0; 107; 39918.5767939815; 2009-04-15; 13:50:35
26.160792370032702; 119.94302409655043; 0; 107; 39918.5768518519; 2009-04-15; 13:50:40
26.161214214913294; 119.94279950553585; 0; 107; 39918.5769097222; 2009-04-15; 13:50:45
26.161176772636612; 119.94338276573761; 0; 106; 39918.5769675926; 2009-04-15; 13:50:50
26.162194421822; 119.94247300758845; 0; 106; 39918.577025463; 2009-04-15; 13:50:55
26.162145336678226; 119.94312776082614; 0; 106; 39918.5770833333; 2009-04-15; 13:51:00
26.16217387283655; 119.94275650720799; 0; 106; 39918.5771412037; 2009-04-15; 13:51:05
26.162181549344428; 119.9424789499657; 0; 106; 39918.5771990741; 2009-04-15; 13:51:10
26.162137766012496; 119.94296218312151; 0; 106; 39918.5772569444; 2009-04-15; 13:51:15
26.16191480313511; 119.9429389566362; 0; 105; 39918.5773148148; 2009-04-15; 13:51:20
26.16113566707356; 119.94216339788812; 0; 105; 39918.5773726852; 2009-04-15; 13:51:25
26.161791545874994; 119.94284759854322; 0; 105; 39918.5774305556; 2009-04-15; 13:51:30
26.161688828613983; 119.94359069481096; 0; 105; 39918.5774884259; 2009-04-15; 13:51:35
26.16189738068345; 119.9428310846752; 0; 105; 39918.5775462963; 2009-04-15; 13:51:40
26.16160307764993; 119.94188654061355; 0; 105; 39918.5776041667; 2009-04-15; 13:51:45
26.161950206007422; 119.94301326679616; 0; 105; 39918.577662037; 2009-04-15; 13:51:50
26.16185075029412; 119.9428333206011; 0; 104; 39918.5777199074; 2009-04-15; 13:51:55
26.16107496188757; 119.94252331272146; 0; 104; 39918.5777777778; 2009-04-15; 13:52:00
26.16209158029104; 119.94270907315543; 0; 104; 39918.5778356481; 2009-04-15; 13:52:05
26.161164251726742; 119.94344529943812; 0; 104; 39918.5778935185; 2009-04-15; 13:52:10
26.16184420328197; 119.9422211334014; 0; 104; 39918.5779513889; 2009-04-15; 13:52:15
26.161199918762016; 119.94286706416895; 0; 103; 39918.5780092593; 2009-04-15; 13:52:20
26.161618616651293; 119.94234833616088; 0; 103; 39918.5780671296; 2009-04-15; 13:52:25
26.16129924368573; 119.94356498157397; 0; 103; 39918.578125; 2009-04-15; 13:52:30
26.16122753901073; 119.94264879359844; 0; 103; 39918.5781828704; 2009-04-15; 13:52:35
26.160790946226776; 119.94353095076967; 0; 103; 39918.5782407407; 2009-04-15; 13:52:40
26.161274856245; 119.9436164458308; 0; 103; 39918.5782986111; 2009-04-15; 13:52:45
26.16223780223612; 119.94251123235023; 0; 102; 39918.5783564815; 2009-04-15; 13:52:50
26.16213658410973; 119.9425387753769; 0; 102; 39918.5784143519; 2009-04-15; 13:52:55
26.161499379608358; 119.94170833634556; 0; 102; 39918.5784722222; 2009-04-15; 13:53:00
26.16129028738782; 119.9432040814816; 0; 102; 39918.5785300926; 2009-04-15; 13:53:05
26.162045396878373; 119.94307800589745; 0; 102; 39918.578587963; 2009-04-15; 13:53:10
26.160989275159764; 119.9429221489862; 0; 101; 39918.5786458333; 2009-04-15; 13:53:15
26.16211606223925; 119.94277309642831; 0; 101; 39918.5787037037; 2009-04-15; 13:53:20
26.16194051273315; 119.9423747276044; 0; 101; 39918.5787615741; 2009-04-15; 13:53:25
26.160918971159152; 119.94352890258716; 0; 101; 39918.5788194444; 2009-04-15; 13:53:30
26.161963922716687; 119.9425890867126; 0; 101; 39918.5788773148; 2009-04-15; 13:53:35
26.161186344756057; 119.94299538205446; 0; 101; 39918.5789351852; 2009-04-15; 13:53:40
26.16149067300786; 119.94195429428834; 0; 100; 39918.5789930556; 2009-04-15; 13:53:45
26.161327265734947; 119.94230077317552; 0; 100; 39918.5790509259; 2009-04-15; 13:53:50
26.160854581094046; 119.94222181870497; 0; 100; 39918.5791087963; 2009-04-15; 13:53:55
26.161643915725083; 119.94198764205586; 0; 100; 39918.5791666667; 2009-04-15; 13:54:00
26.16179834489553; 119.94283139508; 0; 100; 39918.579224537; 2009-04-15; 13:54:05
26.161635999963753; 119.94172740996383; 0; 100; 39918.5792824074; 2009-04-15; 13:54:10
26.162007414525117; 119.94221306950249; 0; 100; 39918.5793402778; 2009-04-15; 13:54:15
26.162017668868867; 119.94277040118538; 0; 100; 39918.5793981481; 2009-04-15; 13:54:20
26.162120842082675; 119.94222682433131; 0; 100; 39918.5794560185; 2009-04-15; 13:54:25
26.160742568520853; 119.94353143743622; 0; 100; 39918.5795138889; 2009-04-15; 13:54:30
26.161195950222744; 119.94310300692165; 0; 100; 39918.5795717593; 2009-04-15; 13:54:35
26.161161059164968; 119.94307967014004; 0; 100; 39918.5796296296; 2009-04-15; 13:54:40
26.161002579304974; 119.94364392767599; 0; 100; 39918.5796875; 2009-04-15; 13:54:45
26.161643277367645; 119.94248338688774; 0; 100; 39918.5797453704; 2009-04-15; 13:54:50
26.161877109028126; 119.94288073442652; 0; 100; 39918.5798032407; 2009-04-15; 13:54:55
26.161325615585483; 119.94234246915262; 0; 99; 39918.5798611111; 2009-04-15; 13:55:00
26.16175644005201; 119.94237526610121; 0; 99; 39918.5799189815; 2009-04-15; 13:55:05
26.161773031866684; 119.94273925447435; 0; 99; 39918.5799768519; 2009-04-15; 13:55:10
26.161936904356935; 119.942577358066; 0; 99; 39918.5800347222; 2009-04-15; 13:55:15
26.162093750869264; 119.9425809967131; 0; 99; 39918.5800925926; 2009-04-15; 13:55:20
26.161116955072558; 119.94353660268655; 0; 99; 39918.580150463; 2009-04-15; 13:55:25
26.161182135605188; 119.94328953301601; 0; 99; 39918.5802083333; 2009-04-15; 13:55:30
26.16149639973894; 119.94351132977087; 0; 99; 39918.5802662037; 2009-04-15; 13:55:35
26.1607690090336; 119.94224297461211; 0; 98; 39918.5803240741; 2009-04-15; 13:55:40
26.161557403645208; 119.94320896522261; 0; 98; 39918.5803819444; 2009-04-15; 13:55:45
26.160930329313516; 119.94269857217922; 0; 98; 39918.5804398148; 2009-04-15; 13:55:50
26.16197891669603; 119.94265040633361; 0; 98; 39918.5804976852; 2009-04-15; 13:55:55
26.16098189128176; 119.94225370039824; 0; 98; 39918.5805555556; 2009-04-15; 13:56:00
26.16215898146673; 119.94297944759639; 0; 98; 39918.5806134259; 2009-04-15; 13:56:05
26.1618701649662; 119.94264279122513; 0; 98; 39918.5806712963; 2009-04-15; 13:56:10
26.161854080707705; 119.94276533040964; 0; 97; 39918.5807291667; 2009-04-15; 13:56:15
26.161879400920117; 119.94280933859773; 0; 97; 39918.580787037; 2009-04-15; 13:56:20
26.160996867705315; 119.94227308664898; 0; 97; 39918.5808449074; 2009-04-15; 13:56:25
26.16172997234524; 119.94202086910576; 0; 97; 39918.5809027778; 2009-04-15; 13:56:30
26.161018200917542; 119.94327390324209; 0; 97; 39918.5809606481; 2009-04-15; 13:56:35
26.161884447825766; 119.94315198206439; 0; 97; 39918.5810185185; 2009-04-15; 13:56:40
26.162170259250214; 119.94259704094954; 0; 97; 39918.5810763889; 2009-04-15; 13:56:45
26.162099147631615; 119.94260022484114; 0; 97; 39918.5811342593; 2009-04-15; 13:56:50
26.16181666657775; 119.94274926140335; 0; 97; 39918.5811921296; 2009-04-15; 13:56:55
26.16114925326079; 119.9428840145474; 0; 97; 39918.58125; 2009-04-15; 13:57:00
26.161699017565898; 119.943420451938; 0; 96; 39918.5813078704; 2009-04-15; 13:57:05
26.162053980744187; 119.94275751293085; 0; 96; 39918.5813657407; 2009-04-15; 13:57:10
26.16102666301356; 119.94308834567421; 0; 96; 39918.5814236111; 2009-04-15; 13:57:15
26.161951895458674; 119.94256730570277; 0; 96; 39918.5814814815; 2009-04-15; 13:57:20
26.160873723425855; 119.94337411656426; 0; 96; 39918.5815393519; 2009-04-15; 13:57:25
26.161061136582227; 119.94269993400509; 0; 96; 39918.5815972222; 2009-04-15; 13:57:30
26.161266961894647; 119.94317744917545; 0; 96; 39918.5816550926; 2009-04-15; 13:57:35
26.161896136767947; 119.94312277000199; 0; 96; 39918.581712963; 2009-04-15; 13:57:40
26.16213011781742; 119.94251417422798; 0; 96; 39918.5817708333; 2009-04-15; 13:57:45
26.161102363169885; 119.94300142463504; 0; 96; 39918.5818287037; 2009-04-15; 13:57:50
26.162108125839595; 119.9428977367937; 0; 96; 39918.5818865741; 2009-04-15; 13:57:55
26.161913672893828; 119.94283082051739; 0; 96; 39918.5819444444; 2009-04-15; 13:58:00
26.162037406449922; 119.9425491741733; 0; 96; 39918.5820023148; 2009-04-15; 13:58:05
26.161332067169976; 119.94180225807398; 0; 96; 39918.5820601852; 2009-04-15; 13:58:10
26.161691016780093; 119.94362215113442; 0; 96; 39918.5821180556; 2009-04-15; 13:58:15
26.162185944862863; 119.94290724917909; 0; 96; 39918.5821759259; 2009-04-15; 13:58:20
26.161867465841574; 119.94269581685296; 0; 96; 39918.5822337963; 2009-04-15; 13:58:25
26.162205397504504; 119.94234958661671; 0; 96; 39918.5822916667; 2009-04-15; 13:58:30
26.16204730992031; 119.94259919282209; 0; 96; 39918.582349537; 2009-04-15; 13:58:35
26.161236654381828; 119.94247106431203; 0; 96; 39918.5824074074; 2009-04-15; 13:58:40
26.16119381722341; 119.94265581113984; 0; 95; 39918.5824652778; 2009-04-15; 13:58:45
26.162112477575548; 119.94274945731168; 0; 95; 39918.5825231482; 2009-04-15; 13:58:50
26.161752812841648; 119.94266561455134; 0; 95; 39918.5825810185; 2009-04-15; 13:58:55
26.162043123211973; 119.94287981711503; 0; 95; 39918.5826388889; 2009-04-15; 13:59:00
26.162221224327585; 119.94228616327209; 0; 95; 39918.5826967593; 2009-04-15; 13:59:05
26.16173642688715; 119.94210083195914; 0; 95; 39918.5827546296; 2009-04-15; 13:59:10
26.16223208687075; 119.94286678262876; 0; 95; 39918.5828125; 2009-04-15; 13:59:15
26.162196637107062; 119.9427429481061; 0; 95; 39918.5828703704; 2009-04-15; 13:59:20
26.160740828939446; 119.94280656424768; 0; 95; 39918.5829282407; 2009-04-15; 13:59:25
26.161063625131096; 119.94326257138239; 0; 95; 39918.5829861111; 2009-04-15; 13:59:30
26.16147392152499; 119.94244430326464; 0; 95; 39918.5830439815; 2009-04-15; 13:59:35
26.16118891504426; 119.94309568480139; 0; 95; 39918.5831018519; 2009-04-15; 13:59:40
26.16162670606508; 119.94359401207069; 0; 95; 39918.5831597222; 2009-04-15; 13:59:45
26.16137317138853; 119.94221191494698; 0; 95; 39918.5832175926; 2009-04-15; 13:59:50
26.162233895661117; 119.94261656788228; 0; 95; 39918.583275463; 2009-04-15; 13:59:55
26.161110844292644; 119.94253102201696; 0; 95; 39918.5833333333; 2009-04-15; 14:00:00
26.16189275828882; 119.94233078403406; 0; 94; 39918.5833912037; 2009-04-15; 14:00:05
26.161584486111586; 119.94357849373318; 0; 94; 39918.5834490741; 2009-04-15; 14:00:10
26.161990974502885; 119.94253819074747; 0; 94; 39918.5835069444; 2009-04-15; 14:00:15
26.162090621977594; 119.94228631574042; 0; 94; 39918.5835648148; 2009-04-15; 14:00:20
26.16193775342064; 119.94292053706845; 0; 94; 39918.5836226852; 2009-04-15; 14:00:25
26.161977555247816; 119.94296386301879; 0; 94; 39918.5836805556; 2009-04-15; 14:00:30
26.160873049940143; 119.94351376064242; 0; 94; 39918.5837384259; 2009-04-15; 14:00:35
26.162002443823678; 119.9425870223415; 0; 94; 39918.5837962963; 2009-04-15; 14:00:40
26.161306540033472; 119.94239798995437; 0; 94; 39918.5838541667; 2009-04-15; 14:00:45
26.16221500109714; 119.94245071890059; 0; 94; 39918.583912037; 2009-04-15; 14:00:50
26.1617611398029; 119.94222326242156; 0; 94; 39918.5839699074; 2009-04-15; 14:00:55
26.161338761028873; 119.94343505683692; 0; 94; 39918.5840277778; 2009-04-15; 14:01:00
26.162060187717877; 119.94303679583437; 0; 94; 39918.5840856481; 2009-04-15; 14:01:05
26.160883099529563; 119.94326530482057; 0; 94; 39918.5841435185; 2009-04-15; 14:01:10
26.161360661141508; 119.9422412260197; 0; 94; 39918.5842013889; 2009-04-15; 14:01:15
26.161406082586456; 119.94166169997855; 0; 95; 39918.5842592593; 2009-04-15; 14:01:20
26.16157402883033; 119.94261189016773; 0; 95; 39918.5843171296; 2009-04-15; 14:01:25
26.162106230630194; 119.94245439269075; 0; 95; 39918.584375; 2009-04-15; 14:01:30
26.160800794236987; 119.9428522569082; 0; 95; 39918.5844328704; 2009-04-15; 14:01:35
26.161284908316613; 119.94317969576097; 0; 95; 39918.5844907407; 2009-04-15; 14:01:40
26.161533927324992; 119.9433316303427; 0; 95; 39918.5845486111; 2009-04-15; 14:01:45
26.161357531850935; 119.94239890873791; 0; 95; 39918.5846064815; 2009-04-15; 14:01:50
26.160753403616816; 119.94348867825464; 0; 96; 39918.5846643519; 2009-04-15; 14:01:55
26.162113436385553; 119.94297493003583; 0; 96; 39918.5847222222; 2009-04-15; 14:02:00
26.1618115667529; 119.94226918251533; 0; 96; 39918.5847800926; 2009-04-15; 14:02:05
26.16166370763786; 119.94341547372932; 0; 96; 39918.584837963; 2009-04-15; 14:02:10
26.16179596980057; 119.94304403738424; 0; 96; 39918.5848958333; 2009-04-15; 14:02:15
26.16146108229485; 119.9434153108599; 0; 96; 39918.5849537037; 2009-04-15; 14:02:20
26.16210588473894; 119.94277095010413; 0; 96; 39918.5850115741; 2009-04-15; 14:02:25
26.161018658154074; 119.94273253022021; 0; 96; 39918.5850694444; 2009-04-15; 14:02:30
26.16199433508296; 119.94284094025167; 0; 96; 39918.5851273148; 2009-04-15; 14:02:35
26.16207377550979; 119.94256510261366; 0; 96; 39918.5851851852; 2009-04-15; 14:02:40
26.162054816476928; 119.94281013681845; 0; 96; 39918.5852430556; 2009-04-15; 14:02:45
26.161758952974463; 119.94216004105644; 0; 96; 39918.5853009259; 2009-04-15; 14:02:50
26.16093713139878; 119.94317087204776; 0; 96; 39918.5853587963; 2009-04-15; 14:02:55
26.162198597831495; 119.94291796767396; 0; 96; 39918.5854166667; 2009-04-15; 14:03:00
26.16204496618959; 119.94275441365093; 0; 96; 39918.585474537; 2009-04-15; 14:03:05
26.16088275483432; 119.94254073677311; 0; 96; 39918.5855324074; 2009-04-15; 14:03:10
26.160984768842205; 119.94340270061812; 0; 96; 39918.5855902778; 2009-04-15; 14:03:15
26.16220654585375; 119.94300279504138; 0; 97; 39918.5856481481; 2009-04-15; 14:03:20
26.16123685995518; 119.94243195838382; 0; 97; 39918.5857060185; 2009-04-15; 14:03:25
26.160747168199286; 119.94272616801491; 0; 97; 39918.5857638889; 2009-04-15; 14:03:30
26.16135465207551; 119.94321386413675; 0; 97; 39918.5858217593; 2009-04-15; 14:03:35
26.161762677635842; 119.94288309646747; 0; 97; 39918.5858796296; 2009-04-15; 14:03:40
26.161140416539734; 119.94257148612051; 0; 97; 39918.5859375; 2009-04-15; 14:03:45
26.1618722229508; 119.94277704190714; 0; 97; 39918.5859953704; 2009-04-15; 14:03:50
26.160955838270734; 119.9433011921146; 0; 97; 39918.5860532407; 2009-04-15; 14:03:55
26.160887965785026; 119.94244972523123; 0; 97; 39918.5861111111; 2009-04-15; 14:04:00
26.16147656284572; 119.94237393282877; 0; 97; 39918.5861689815; 2009-04-15; 14:04:05
26.161614610539633; 119.94243905818489; 0; 97; 39918.5862268519; 2009-04-15; 14:04:10
26.16182958305262; 119.94292826717955; 0; 97; 39918.5862847222; 2009-04-15; 14:04:15
26.16082928572084; 119.94313527290905; 0; 97; 39918.5863425926; 2009-04-15; 14:04:20
26.162112384840697; 119.94304882290304; 0; 97; 39918.586400463; 2009-04-15; 14:04:25
26.161217918984942; 119.94347462465569; 0; 98; 39918.5864583333; 2009-04-15; 14:04:30
26.162001630418207; 119.94239336056343; 0; 97; 39918.5865162037; 2009-04-15; 14:04:35
26.161853638552117; 119.94309998618657; 0; 97; 39918.5865740741; 2009-04-15; 14:04:40
26.16117340900757; 119.9432701760271; 0; 97; 39918.5866319444; 2009-04-15; 14:04:45
26.161304790828574; 119.94250435669954; 0; 97; 39918.5866898148; 2009-04-15; 14:04:50
26.162032766090984; 119.94237106047794; 0; 97; 39918.5867476852; 2009-04-15; 14:04:55
26.161476498338175; 119.9435298673779; 0; 97; 39918.5868055556; 2009-04-15; 14:05:00
26.161843973411383; 119.94274021673502; 0; 97; 39918.5868634259; 2009-04-15; 14:05:05
26.161354294026886; 119.9417217733668; 0; 97; 39918.5869212963; 2009-04-15; 14:05:10
26.162229473110497; 119.94239001511146; 0; 97; 39918.5869791667; 2009-04-15; 14:05:15
26.160781360592978; 119.94356278100757; 0; 97; 39918.587037037; 2009-04-15; 14:05:20
26.161594373593097; 119.942398221537; 0; 97; 39918.5870949074; 2009-04-15; 14:05:25
26.16174806417879; 119.94218158513009; 0; 97; 39918.5871527778; 2009-04-15; 14:05:30
26.161205676103382; 119.94260750776621; 0; 97; 39918.5872106481; 2009-04-15; 14:05:35
26.160922205765676; 119.94321117461031; 0; 97; 39918.5872685185; 2009-04-15; 14:05:40
26.161152032670376; 119.94349434775269; 0; 97; 39918.5873263889; 2009-04-15; 14:05:45
26.16152394095595; 119.94250624094636; 0; 97; 39918.5873842593; 2009-04-15; 14:05:50
26.161845073055; 119.94237541444963; 0; 96; 39918.5874421296; 2009-04-15; 14:05:55
26.16215986379158; 119.94309712493273; 0; 96; 39918.5875; 2009-04-15; 14:06:00
26.16183112939483; 119.94279174889012; 0; 96; 39918.5875578704; 2009-04-15; 14:06:05
26.162078090017022; 119.94217138396198; 0; 96; 39918.5876157407; 2009-04-15; 14:06:10
26.160812051627126; 119.94328688373952; 0; 96; 39918.5876736111; 2009-04-15; 14:06:15
26.162178491068687; 119.94290555065304; 0; 96; 39918.5877314815; 2009-04-15; 14:06:20
26.162018123522355; 119.94252640143675; 0; 96; 39918.5877893519; 2009-04-15; 14:06:25
26.161923467434367; 119.94277537452439; 0; 96; 39918.5878472222; 2009-04-15; 14:06:30
26.161658400075822; 119.9421519563545; 0; 96; 39918.5879050926; 2009-04-15; 14:06:35
26.161609555422807; 119.94331805687112; 0; 96; 39918.587962963; 2009-04-15; 14:06:40
26.16219742861683; 119.94243661354776; 0; 95; 39918.5880208333; 2009-04-15; 14:06:45
26.160933615655715; 119.94357201810263; 0; 95; 39918.5880787037; 2009-04-15; 14:06:50
26.160931491002312; 119.94342329845986; 0; 95; 39918.5881365741; 2009-04-15; 14:06:55
26.1619755843357; 119.94298955960936; 0; 95; 39918.5881944444; 2009-04-15; 14:07:00
26.16188399038619; 119.94223325150065; 0; 95; 39918.5882523148; 2009-04-15; 14:07:05
26.162056776850232; 119.94287715639403; 0; 95; 39918.5883101852; 2009-04-15; 14:07:10
26.161799206520453; 119.94278010050532; 0; 94; 39918.5883680556; 2009-04-15; 14:07:15
26.16102000153674; 119.94257409336242; 0; 94; 39918.5884259259; 2009-04-15; 14:07:20
26.161200635920203; 119.94324550896351; 0; 94; 39918.5884837963; 2009-04-15; 14:07:25
26.161376928476415; 119.94236527238468; 0; 94; 39918.5885416667; 2009-04-15; 14:07:30
26.16183555443075; 119.94249597365008; 0; 94; 39918.588599537; 2009-04-15; 14:07:35
26.161917012455337; 119.9427198831107; 0; 94; 39918.5886574074; 2009-04-15; 14:07:40
26.16197597318899; 119.94234537902898; 0; 94; 39918.5887152778; 2009-04-15; 14:07:45
26.162005108020576; 119.94269027435764; 0; 93; 39918.5887731481; 2009-04-15; 14:07:50
26.162063731532122; 119.94252788047399; 0; 93; 39918.5888310185; 2009-04-15; 14:07:55
26.16177129616972; 119.94243939568324; 0; 93; 39918.5888888889; 2009-04-15; 14:08:00
26.16215539220785; 119.94301451953615; 0; 93; 39918.5889467593; 2009-04-15; 14:08:05
26.160859882331714; 119.94334617833958; 0; 93; 39918.5890046296; 2009-04-15; 14:08:10
26.161400297849205; 119.941993498038; 0; 93; 39918.5890625; 2009-04-15; 14:08:15
26.16161881269749; 119.94242909605218; 0; 92; 39918.5891203704; 2009-04-15; 14:08:20
26.161711929919885; 119.9423243566935; 0; 92; 39918.5891782407; 2009-04-15; 14:08:25
26.16204204991922; 119.9426598483913; 0; 92; 39918.5892361111; 2009-04-15; 14:08:30
26.16202217092947; 119.94236219687645; 0; 92; 39918.5892939815; 2009-04-15; 14:08:35
26.16148781002956; 119.94193004179886; 0; 92; 39918.5893518519; 2009-04-15; 14:08:40
26.16135503599474; 119.94355782233899; 0; 92; 39918.5894097222; 2009-04-15; 14:08:45
26.16205763598873; 119.94269145444092; 0; 92; 39918.5894675926; 2009-04-15; 14:08:50
26.162022549696452; 119.94217157708877; 0; 91; 39918.589525463; 2009-04-15; 14:08:55
26.161677893880533; 119.94180790397884; 0; 91; 39918.5895833333; 2009-04-15; 14:09:00
26.16204832696161; 119.94225320056269; 0; 91; 39918.5896412037; 2009-04-15; 14:09:05
26.161099072112115; 119.94257143879716; 0; 91; 39918.5896990741; 2009-04-15; 14:09:10
26.161626912592965; 119.94249089193082; 0; 91; 39918.5897569444; 2009-04-15; 14:09:15
26.16203130092368; 119.9426329452837; 0; 91; 39918.5898148148; 2009-04-15; 14:09:20
26.16208682318894; 119.94243228307052; 0; 90; 39918.5898726852; 2009-04-15; 14:09:25
26.161427284419965; 119.94341714037226; 0; 90; 39918.5899305556; 2009-04-15; 14:09:30
26.16140598087709; 119.94183038959784; 0; 90; 39918.5899884259; 2009-04-15; 14:09:35
26.162039515900624; 119.94276448714669; 0; 90; 39918.5900462963; 2009-04-15; 14:09:40
26.161977611177438; 119.94281315552624; 0; 90; 39918.5901041667; 2009-04-15; 14:09:45
26.160917141465024; 119.94336066773944; 0; 90; 39918.590162037; 2009-04-15; 14:09:50
26.16158853762257; 119.9419666050426; 0; 90; 39918.5902199074; 2009-04-15; 14:09:55
26.161794373437314; 119.94272439680182; 0; 89; 39918.5902777778; 2009-04-15; 14:10:00
26.1618189519101; 119.94222486397324; 0; 89; 39918.5903356482; 2009-04-15; 14:10:05
26.162120482024548; 119.94247003043517; 0; 89; 39918.5903935185; 2009-04-15; 14:10:10
